Sample;Density;ModulusOfElasticity;Class
Schott LLF1HTi 548459.294, Optical Glass;0.13421112141812158;0.046511627906976744;Ceramic
Schott LF5HTi 581409.322, Optical Glass;0.14713334348650783;0.04573643410852713;Ceramic
Schott P-LAF37 755457.399, Optical Glass;0.18266945417457;0.08914728682170542;Ceramic
Schott LASF35 022291.541, Optical Glass;0.24820358037852883;0.10232558139534884;Ceramic
Schott N-LASF9HT 850322.441, Optical Glass;0.20205278727714937;0.08449612403100776;Ceramic
Schott N-LASF45HT 801350.363, Optical Glass;0.1660551686580734;0.08992248062015504;Ceramic
Schott N-LASF46B 904313.451, Optical Glass;0.2066678665872873;0.0937984496124031;Ceramic
Schott P-LASF50 809405.454, Optical Glass;0.20805239038032872;0.09224806201550387;Ceramic
Schott P-LASF51 8104909.458, Optical Glass;0.2098984221043839;0.09224806201550387;Ceramic
Schott N-SF57HTultra 847238.353, Optical Glass;0.16144008934793544;0.07441860465116279;Ceramic
Schott P-SF68 005210.619, Optical Glass;0.2842011989976048;0.06124031007751938;Ceramic
Schott P-SF69 723292.293, Optical Glass;0.1337496134871078;0.07441860465116279;Ceramic
Schott SF11 785258.474, Optical Glass;0.2172825490006046;0.05116279069767442;Ceramic
Schott N-KZFS11 638424.320, Optical Glass;0.14621032762448025;0.06124031007751938;Ceramic
Schott N-KZFS4HT 613445.300, Optical Glass;0.13698016900420434;0.06046511627906977;Ceramic
Schott S7010N Plassive Glasses Laser Cavity Material;0.12913453417696985;0.06046511627906977;Ceramic
Schott IRG 22 Infrared Chalcogenide Glass;0.20205278727714937;0.016666666666666666;Ceramic
Schott IRG 23 Infrared Chalcogenide Glass;0.22189762831074253;0.017054263565891473;Ceramic
Schott IRG 24 Infrared Chalcogenide Glass;0.20482183486323213;0.015891472868217054;Ceramic
Schott IRG 25 Infrared Chalcogenide Glass;0.21359048555249424;0.017131782945736435;Ceramic
Schott IRG 26 Infrared Chalcogenide Glass;0.21220596175945286;0.014186046511627907;Ceramic
Schott IOG-1 Phosphate Laser Glass;0.1249809627978457;0.04744186046511628;Ceramic
Schott IOG-2 Phosphate Laser Glass;0.1240579469358181;0.04186046511627907;Ceramic
Schott IOG-10 Phosphate Laser Glass;0.12359643900480428;0.05503875968992248;Ceramic
Schott LG-680 Silicate Laser Glass;0.11575080417756979;0.06984496124031007;Ceramic
Schott LG-750 Phosphate Laser Glass;0.12913453417696985;0.03883720930232558;Ceramic
Schott LG-760 Phosphate Laser Glass;0.11851985176365257;0.041627906976744185;Ceramic
Schott LG-770 Phosphate Laser Glass;0.11805834383263876;0.03666666666666667;Ceramic
Schott LG-940 Phosphate Laser Glass;0.13882620072825952;0.044651162790697675;Ceramic
Schott AF 32 eco Ultra-Thin Glass;0.11067421693641806;0.057984496124031004;Ceramic
Schott ZERODUR Glass Ceramic;0.11528929624655598;0.06999999999999999;Ceramic
Schott ZERODUR K20 Glass Ceramic;0.11528929624655598;0.06565891472868217;Ceramic
Ohara L-BAL35P Low Softening Temperature Optical Glass;0.12867302624595603;0.7829457364341085;Ceramic
Ohara L-BAL42P Low Softening Temperature Optical Glass;0.1392877086592733;0.6906976744186046;Ceramic
Ohara L-LAH94 Low Softening Temperature Optical Glass;0.2242051679658115;0.8682170542635659;Ceramic
Ohara L-LAL15 Low Softening Temperature Optical Glass;0.16743969245111479;0.8527131782945736;Ceramic
Ohara L-TIM28P Low Softening Temperature Optical Glass;0.13144207383203882;0.6550387596899224;Ceramic
Ohara S-FPM 2 Optical Glass;0.1909765969328183;0.5868217054263566;Ceramic
Ohara S-FPM 3 Optical Glass;0.1665166765890872;0.6248062015503876;Ceramic
Ohara S-FPM 4 Optical Glass;0.17205477176125272;0.5790697674418605;Ceramic
Ohara S-FPM 5 Optical Glass;0.17113175589922516;0.5961240310077519;Ceramic
Ohara S-LAH52Q Optical Glass;0.20482183486323213;0.8527131782945736;Ceramic
Ohara S-LAH53V Optical Glass;0.20205278727714937;0.8837209302325582;Ceramic
Ohara S-LAH55VS Optical Glass;0.2098984221043839;0.9457364341085271;Ceramic
Ohara S-LAH60MQ Optical Glass;0.2158980252075632;0.7387596899224806;Ceramic
Ohara S-LAH60V Optical Glass;0.20297580313917696;0.8604651162790697;Ceramic
Ohara S-LAH63Q Optical Glass;0.20389881900120457;0.7984496124031008;Ceramic
Ohara S-LAH65VS Optical Glass;0.20436032693221834;0.9457364341085271;Ceramic
Ohara S-LAH93 Optical Glass;0.22143612037972873;0.9689922480620154;Ceramic
Ohara S-LAH95 Optical Glass;0.21266746969046663;0.9147286821705426;Ceramic
Ohara S-LAH96 Optical Glass;0.20805239038032872;0.9224806201550387;Ceramic
Ohara S-LAH97 Optical Glass;0.1909765969328183;0.937984496124031;Ceramic
Ohara S-LAH98 Optical Glass;0.2265127076208805;1.0;Ceramic
Ohara S-LAL 7Q Optical Glass;0.14805635934853542;0.8604651162790697;Ceramic
Ohara S-LAL12Q Optical Glass;0.16420913693401823;0.8294573643410853;Ceramic
Ohara S-LAL19 Optical Glass;0.1822079462435562;0.9302325581395349;Ceramic
Ohara S-LAL20 Optical Glass;0.200668263484108;0.610077519379845;Ceramic
Ohara S-LAL21 Optical Glass;0.1762083431403769;0.875968992248062;Ceramic
Ohara S-LAL54Q Optical Glass;0.15359445452070095;0.7906976744186046;Ceramic
Ohara S-LAM73 Optical Glass;0.20389881900120457;0.6728682170542636;Ceramic
Ohara S-NBH52V Optical Glass;0.13744167693521814;0.7465116279069768;Ceramic
Ohara S-NBH53V Optical Glass;0.14574881969346645;0.7984496124031008;Ceramic
Ohara S-NBH58 Optical Glass;0.15220993072765956;0.813953488372093;Ceramic
Ohara S-NPH 1W Optical Glass;0.1503638990036044;0.6922480620155038;Ceramic
Ohara S-NPH 7 Optical Glass;0.15082540693461818;0.5837209302325581;Ceramic
Ohara S-PHM52Q Optical Glass;0.16051707348590785;0.6511627906976745;Ceramic
Ohara S-TIH57 Optical Glass;0.1923611207258597;0.9069767441860465;Ceramic
Ohara BAL15Y i-Line Optical Glass;0.1323650896940664;0.06069767441860465;Ceramic
Ohara BAL35Y i-Line Optical Glass;0.14759485141752163;0.06829457364341085;Ceramic
Ohara BSL7Y i-Line Optical Glass;0.11390477245351462;0.06286821705426356;Ceramic
Ohara BSM51Y i-Line Optical Glass;0.15359445452070095;0.06984496124031007;Ceramic
Ohara L-BAL35 Low Tg Optical Glass;0.12867302624595603;0.07829457364341086;Ceramic
Ohara L-BAL42 Low Tg Optical Glass;0.1392877086592733;0.06906976744186046;Ceramic
Ohara L-BAL43 Low Tg Optical Glass;0.1392877086592733;0.07007751937984497;Ceramic
Ohara L-BBH1 Low Tg Optical Glass;0.301738500376129;0.05333333333333333;Ceramic
Ohara L-BBH2 Low Tg Optical Glass;0.3095841352033635;0.05813953488372093;Ceramic
Ohara L-BSL 7 Low Tg Optical Glass;0.10836667728134908;0.06147286821705426;Ceramic
Ohara L-LAH53 Low Tg Optical Glass;0.20574485072525975;0.08914728682170542;Ceramic
Ohara L-LAH81 Low Tg Optical Glass;0.20759088244931492;0.08759689922480621;Ceramic
Ohara L-LAH83 Low Tg Optical Glass;0.2426654852063633;0.09844961240310077;Ceramic
Ohara L-LAH84 Low Tg Optical Glass;0.21174445382843907;0.08682170542635659;Ceramic
Ohara L-LAH85 Low Tg Optical Glass;0.2334353265860874;0.09767441860465116;Ceramic
Ohara L-LAH86 Low Tg Optical Glass;0.22466667589682532;0.08449612403100776;Ceramic
Ohara L-LAH87 Low Tg Optical Glass;0.19882223176005281;0.08914728682170542;Ceramic
Ohara L-LAH90 Low Tg Optical Glass;0.21312897762148045;0.08914728682170542;Ceramic
Ohara L-LAH91 Low Tg Optical Glass;0.19651469210498385;0.08837209302325581;Ceramic
Ohara L-LAL12 Low Tg Optical Glass;0.1591325496928665;0.08527131782945736;Ceramic
Ohara L-LAL13 Low Tg Optical Glass;0.16882421624415617;0.08372093023255814;Ceramic
Ohara L-LAM60 Low Tg Optical Glass;0.1923611207258597;0.08914728682170542;Ceramic
Ohara L-LAM69 Low Tg Optical Glass;0.14805635934853542;0.08759689922480621;Ceramic
Ohara L-LAM72 Low Tg Optical Glass;0.17805437486443207;0.09147286821705426;Ceramic
Ohara L-NBH54 Low Tg Optical Glass;0.1665166765890872;0.08449612403100776;Ceramic
Ohara L-PHL1 Low Tg Optical Glass;0.14528731176245266;0.053410852713178296;Ceramic
Ohara L-PHL2 Low Tg Optical Glass;0.13836469279724573;0.05;Ceramic
Ohara L-TIM28 Low Tg Optical Glass;0.13144207383203882;0.06550387596899225;Ceramic
Ohara PBL1Y i-Line Optical Glass;0.13467262934913538;0.04751937984496124;Ceramic
Ohara PBL25Y i-Line Optical Glass;0.14759485141752163;0.04534883720930233;Ceramic
Ohara PBL26Y i-Line Optical Glass;0.1415952483143423;0.04565891472868217;Ceramic
Ohara PBL35Y i-Line Optical Glass;0.1494408831415768;0.0462015503875969;Ceramic
Ohara PBL6Y i-Line Optical Glass;0.12728850245291468;0.04689922480620155;Ceramic
Ohara PBM18Y i-Line Optical Glass;0.15405596245171474;0.04635658914728682;Ceramic
Ohara PBM2Y i-Line Optical Glass;0.16513215279604582;0.044263565891472866;Ceramic
Ohara PBM8Y i-Line Optical Glass;0.15359445452070095;0.045581395348837206;Ceramic
Ohara S-BAH10 Optical Glass;0.1591325496928665;0.07457364341085271;Ceramic
Ohara S-BAH11 Optical Glass;0.16420913693401823;0.072015503875969;Ceramic
Ohara S-BAH27 Optical Glass;0.16790120038212858;0.07255813953488371;Ceramic
Ohara S-BAH28 Optical Glass;0.16790120038212858;0.07062015503875968;Ceramic
Ohara S-BAH32 Optical Glass;0.148979375210563;0.07007751937984497;Ceramic
Ohara S-BAL 2 Optical Glass;0.1319035817630526;0.05635658914728682;Ceramic
Ohara S-BAL 3 Optical Glass;0.13605715314217676;0.05573643410852713;Ceramic
Ohara S-BAL11 Optical Glass;0.13790318486623193;0.06348837209302326;Ceramic
Ohara S-BAL12 Optical Glass;0.1254424707288595;0.05503875968992248;Ceramic
Ohara S-BAL14 Optical Glass;0.1319035817630526;0.06286821705426356;Ceramic
Ohara S-BAL35 Optical Glass;0.15128691486563198;0.06449612403100775;Ceramic
Ohara S-BAL41 Optical Glass;0.12682699452190085;0.06899224806201551;Ceramic
Ohara S-BAL42 Optical Glass;0.14574881969346645;0.06565891472868217;Ceramic
Ohara S-BAM 3 Optical Glass;0.1254424707288595;0.05976744186046511;Ceramic
Ohara S-BAM 4 Optical Glass;0.1328265976250802;0.05906976744186047;Ceramic
Ohara S-BAM12 Optical Glass;0.14528731176245266;0.07007751937984497;Ceramic
Ohara S-BSL 7 Optical Glass;0.1148277883155422;0.06201550387596899;Ceramic
Ohara S-BSM 2 Optical Glass;0.16144008934793544;0.06046511627906977;Ceramic
Ohara S-BSM 4 Optical Glass;0.16328612107199064;0.06325581395348837;Ceramic
Ohara S-BSM 9 Optical Glass;0.14713334348650783;0.06705426356589148;Ceramic
Ohara S-BSM10 Optical Glass;0.16467064486503202;0.06472868217054263;Ceramic
Ohara S-BSM14 Optical Glass;0.15682501003779753;0.0658139534883721;Ceramic
Ohara S-BSM15 Optical Glass;0.16467064486503202;0.0662015503875969;Ceramic
Ohara S-BSM16 Optical Glass;0.16420913693401823;0.06806201550387597;Ceramic
Ohara S-BSM18 Optical Glass;0.16882421624415617;0.0686046511627907;Ceramic
Ohara S-BSM22 Optical Glass;0.14805635934853542;0.06775193798449612;Ceramic
Ohara S-BSM25 Optical Glass;0.16005556555489409;0.07372093023255813;Ceramic
Ohara S-BSM28 Optical Glass;0.14759485141752163;0.06612403100775194;Ceramic
Ohara S-BSM71 Optical Glass;0.17113175589922516;0.06682170542635658;Ceramic
Ohara S-BSM81 Optical Glass;0.13974921659028713;0.08217054263565891;Ceramic
Ohara S-FPL51 Optical Glass;0.1655936607270596;0.05635658914728682;Ceramic
Ohara S-FPL51Y i-Line Optical Glass;0.16743969245111479;0.05550387596899224;Ceramic
Ohara S-FPL53 Optical Glass;0.1655936607270596;0.053565891472868214;Ceramic
Ohara S-FPL55 Optical Glass;0.16420913693401823;0.05410852713178294;Ceramic
Ohara S-FPM2 Optical Glass;0.1909765969328183;0.05868217054263566;Ceramic
Ohara S-FPM3 Optical Glass;0.1665166765890872;0.06248062015503875;Ceramic
Ohara S-FSL 5 Optical Glass;0.11205874072945943;0.04829457364341085;Ceramic
Ohara S-FSL5Y i-Line Optical Glass;0.11205874072945943;0.048217054263565894;Ceramic
Ohara S-FTM16 Optical Glass;0.12036588348770774;0.05062015503875969;Ceramic
Ohara S-LAH51 Optical Glass;0.2015912793461356;0.08759689922480621;Ceramic
Ohara S-LAH52 Optical Glass;0.20205278727714937;0.08682170542635659;Ceramic
Ohara S-LAH53 Optical Glass;0.20297580313917696;0.08759689922480621;Ceramic
Ohara S-LAH55V Optical Glass;0.21682104106959083;0.09147286821705426;Ceramic
Ohara S-LAH58 Optical Glass;0.25328016761968053;0.09844961240310077;Ceramic
Ohara S-LAH59 Optical Glass;0.2325123107240598;0.09689922480620156;Ceramic
Ohara S-LAH60 Optical Glass;0.20297580313917696;0.09689922480620156;Ceramic
Ohara S-LAH63 Optical Glass;0.19882223176005281;0.08682170542635659;Ceramic
Ohara S-LAH64 Optical Glass;0.19697620003599764;0.09457364341085271;Ceramic
Ohara S-LAH65V Optical Glass;0.216359533138577;0.09457364341085271;Ceramic
Ohara S-LAH66 Optical Glass;0.19374564451890108;0.09457364341085271;Ceramic
Ohara S-LAH71 Optical Glass;0.19974524762208043;0.08527131782945736;Ceramic
Ohara S-LAH79 Optical Glass;0.23989643762028054;0.09767441860465116;Ceramic
Ohara S-LAH88 Optical Glass;0.2172825490006046;0.08837209302325581;Ceramic
Ohara S-LAH89 Optical Glass;0.21543651727654942;0.0937984496124031;Ceramic
Ohara S-LAH92 Optical Glass;0.22328215210378394;0.09534883720930232;Ceramic
Ohara S-LAL 7 Optical Glass;0.17067024796821134;0.07426356589147287;Ceramic
Ohara S-LAL 8 Optical Glass;0.1734392955542941;0.08837209302325581;Ceramic
Ohara S-LAL 9 Optical Glass;0.1660551686580734;0.08372093023255814;Ceramic
Ohara S-LAL10 Optical Glass;0.17666985107139066;0.08217054263565891;Ceramic
Ohara S-LAL12 Optical Glass;0.1835924700365976;0.07054263565891472;Ceramic
Ohara S-LAL13 Optical Glass;0.16467064486503202;0.08294573643410852;Ceramic
Ohara S-LAL14 Optical Glass;0.16928572417516996;0.08682170542635659;Ceramic
Ohara S-LAL18 Optical Glass;0.1914381048638321;0.09302325581395349;Ceramic
Ohara S-LAL54 Optical Glass;0.17482381934733549;0.06798449612403101;Ceramic
Ohara S-LAL56 Optical Glass;0.1762083431403769;0.07062015503875968;Ceramic
Ohara S-LAL58 Optical Glass;0.18451548589862518;0.07193798449612403;Ceramic
Ohara S-LAL59 Optical Glass;0.18497699382963897;0.08837209302325581;Ceramic
Ohara S-LAL61 Optical Glass;0.18497699382963897;0.09224806201550387;Ceramic
Ohara S-LAM 2 Optical Glass;0.19789921589802523;0.07248062015503876;Ceramic
Ohara S-LAM 3 Optical Glass;0.19466866038092867;0.06728682170542635;Ceramic
Ohara S-LAM 7 Optical Glass;0.17436231141632172;0.07519379844961241;Ceramic
Ohara S-LAM51 Optical Glass;0.1734392955542941;0.07829457364341086;Ceramic
Ohara S-LAM52 Optical Glass;0.18082342245051483;0.07418604651162791;Ceramic
Ohara S-LAM54 Optical Glass;0.18682302555369415;0.09069767441860466;Ceramic
Ohara S-LAM55 Optical Glass;0.19328413658788726;0.07496124031007752;Ceramic
Ohara S-LAM58 Optical Glass;0.1831309621055838;0.07124031007751938;Ceramic
Ohara S-LAM59 Optical Glass;0.17251627969226652;0.07829457364341086;Ceramic
Ohara S-LAM60 Optical Glass;0.18590000969166656;0.08759689922480621;Ceramic
Ohara S-LAM61 Optical Glass;0.18774604141572174;0.07263565891472869;Ceramic
Ohara S-LAM66 Optical Glass;0.16236310520996303;0.0937984496124031;Ceramic
Ohara S-NBH 5 Optical Glass;0.13790318486623193;0.06992248062015503;Ceramic
Ohara S-NBH 8 Optical Glass;0.14574881969346645;0.07906976744186046;Ceramic
Ohara S-NBH51 Optical Glass;0.1503638990036044;0.08527131782945736;Ceramic
Ohara S-NBH52 Optical Glass;0.1411337403833285;0.07589147286821706;Ceramic
Ohara S-NBH53 Optical Glass;0.1499023910725906;0.07984496124031007;Ceramic
Ohara S-NBH55 Optical Glass;0.16836270831314237;0.08139534883720931;Ceramic
Ohara S-NBH56 Optical Glass;0.1595940576238803;0.08294573643410852;Ceramic
Ohara S-NBH57 Optical Glass;0.1831309621055838;0.08682170542635659;Ceramic
Ohara S-NBM51 Optical Glass;0.1337496134871078;0.06333333333333334;Ceramic
Ohara S-NPH 1 Optical Glass;0.1503638990036044;0.06922480620155039;Ceramic
Ohara S-NPH 2 Optical Glass;0.16374762900300444;0.07682170542635658;Ceramic
Ohara S-NPH 3 Optical Glass;0.16420913693401823;0.07906976744186046;Ceramic
Ohara S-NPH 4 Optical Glass;0.16513215279604582;0.07325581395348837;Ceramic
Ohara S-NPH 5 Optical Glass;0.16974723210618375;0.072015503875969;Ceramic
Ohara S-NPH53 Optical Glass;0.1729777876232803;0.06868217054263566;Ceramic
Ohara S-NSL 3 Optical Glass;0.11298175659148703;0.05426356589147287;Ceramic
Ohara S-NSL 5 Optical Glass;0.11344326452250082;0.053565891472868214;Ceramic
Ohara S-NSL36 Optical Glass;0.11205874072945943;0.04961240310077519;Ceramic
Ohara S-PHM52 Optical Glass;0.16790120038212858;0.05542635658914728;Ceramic
Ohara S-PHM53 Optical Glass;0.16051707348590785;0.054883720930232555;Ceramic
Ohara S-TIH 1 Optical Glass;0.13974921659028713;0.06852713178294574;Ceramic
Ohara S-TIH 3 Optical Glass;0.14205675624535608;0.0703875968992248;Ceramic
Ohara S-TIH 4 Optical Glass;0.14390278796941128;0.07124031007751938;Ceramic
Ohara S-TIH 6 Optical Glass;0.15405596245171474;0.0721705426356589;Ceramic
Ohara S-TIH10 Optical Glass;0.13974921659028713;0.07906976744186046;Ceramic
Ohara S-TIH11 Optical Glass;0.14805635934853542;0.07069767441860465;Ceramic
Ohara S-TIH13 Optical Glass;0.1415952483143423;0.06968992248062016;Ceramic
Ohara S-TIH14 Optical Glass;0.14482580383143887;0.06883720930232558;Ceramic
Ohara S-TIH18 Optical Glass;0.1402107245213009;0.06906976744186046;Ceramic
Ohara S-TIH23 Optical Glass;0.15082540693461818;0.07147286821705426;Ceramic
Ohara S-TIH53 Optical Glass;0.16190159727894926;0.07441860465116279;Ceramic
Ohara S-TIL 1 Optical Glass;0.11575080417756979;0.05465116279069768;Ceramic
Ohara S-TIL 2 Optical Glass;0.1148277883155422;0.05418604651162791;Ceramic
Ohara S-TIL 6 Optical Glass;0.11390477245351462;0.05023255813953488;Ceramic
Ohara S-TIL25 Optical Glass;0.11805834383263876;0.058372093023255814;Ceramic
Ohara S-TIL26 Optical Glass;0.11713532797061117;0.05728682170542636;Ceramic
Ohara S-TIL27 Optical Glass;0.11759683590162497;0.05806201550387597;Ceramic
Ohara S-TIM 1 Optical Glass;0.12359643900480428;0.06093023255813953;Ceramic
Ohara S-TIM 2 Optical Glass;0.12267342314277671;0.060155038759689916;Ceramic
Ohara S-TIM 3 Optical Glass;0.12175040728074911;0.06038759689922481;Ceramic
Ohara S-TIM 5 Optical Glass;0.11990437555669393;0.059147286821705426;Ceramic
Ohara S-TIM 8 Optical Glass;0.11990437555669393;0.05813953488372093;Ceramic
Ohara S-TIM22 Optical Glass;0.12728850245291468;0.061860465116279066;Ceramic
Ohara S-TIM25 Optical Glass;0.1328265976250802;0.0651937984496124;Ceramic
Ohara S-TIM27 Optical Glass;0.12590397865987327;0.06147286821705426;Ceramic
Ohara S-TIM28 Optical Glass;0.13605715314217676;0.06627906976744186;Ceramic
Ohara S-TIM35 Optical Glass;0.13513413728014917;0.06782945736434108;Ceramic
Ohara S-TIM39 Optical Glass;0.133288105556094;0.06333333333333334;Ceramic
Ohara S-YGH51 Optical Glass;0.2015912793461356;0.09457364341085271;Ceramic
Mateck Barium Fluoride, BaF2;0.22143612037972873;0.05104651162790697;Ceramic
Mateck Cesium Iodide, CsI;0.2066678665872873;0.0015503875968992248;Ceramic
Mateck Calcium Fluoride (CaF2);0.14528731176245266;0.09143410852713178;Ceramic
Mateck Lithium Fluoride (LiF);0.11851985176365257;0.08930232558139535;Ceramic
Mateck Magnesium Fluoride (MgF2);0.14528731176245266;0.0963953488372093;Ceramic
Mateck Potassium Bromide (KBr);0.1254424707288595;0.01813953488372093;Ceramic
Mateck Potassium Chloride (KCl);0.0899063600407973;0.02131782945736434;Ceramic
Mateck Sodium Chloride (NaCl);0.0986750107300594;0.029612403100775196;Ceramic
Mateck Thallium Bromoiodide TIBr-TII (KRS-5);0.33865913485723254;0.024031007751937984;Ceramic
Corundum, Aluminum Oxide, Alumina, 99.9%, Al2O3;0.18128493038152863;0.2868217054263566;Ceramic
